logFC,AveExpr,t,P.Value,adj.P.Val,B,uniprot_id,contrast,protein,gene,description
0.018205135738963207,17.95381941962473,0.23118645969324136,0.8179290518981732,0.907196504559645,-6.202225699833486,Q9Y678,Training_Young,COPG1_HUMAN,COPG1,Coatomer subunit gamma-1
0.24416355700374126,19.755070804391316,1.9236725393912388,0.05897677703706029,0.1973233412628416,-4.473763794375782,Q9Y696,Training_Young,CLIC4_HUMAN,CLIC4,Chloride intracellular channel protein 4
0.035157979348081625,17.22196683649915,0.26786794112474616,0.7896876225997473,0.8921789948946082,-6.193289536645356,Q9Y697,Training_Young,NFS1_HUMAN,NFS1,"Cysteine desulfurase, mitochondrial"
-0.023632555926461407,17.747349446199042,-0.29410720837144605,0.7696556059960216,0.8817413738595198,-6.186093299875742,Q9Y6A9,Training_Young,SPCS1_HUMAN,SPCS1,Signal peptidase complex subunit 1
-0.023944521482114567,23.581153766257177,-0.2599072940218305,0.7957940216477837,0.8974031066833641,-6.1953402389757155,Q9Y6B6,Training_Young,SAR1B_HUMAN,SAR1B,GTP-binding protein SAR1b
-0.05993469786739425,23.316741300413046,-0.77638231785525,0.44046680847108644,0.6541024470616794,-5.935252903714237,Q9Y6C9,Training_Young,MTCH2_HUMAN,MTCH2,Mitochondrial carrier homolog 2
0.020613122006974294,22.096972387582614,0.31280936268931314,0.7554723239892716,0.8740651939604287,-6.180555174685834,Q9Y6E2,Training_Young,BZW2_HUMAN,BZW2,Basic leucine zipper and W2 domain-containing protein 2
0.6823911191440217,16.839368509588507,5.649785704288619,4.281132019674669e-7,2.440020382817051e-4,6.247500600032518,Q9Y6G9,Training_Young,DC1L1_HUMAN,DYNC1LI1,Cytoplasmic dynein 1 light intermediate chain 1
-0.1933468091279522,21.637544156730414,-1.101013069413766,0.27513519310954937,0.5073757702851565,-5.641877127023232,Q9Y6H1,Training_Young,CHCH2_HUMAN,CHCHD2,Coiled-coil-helix-coiled-coil-helix domain-containing protein 2
-0.4101225793859733,23.648072835444697,-3.372778803210379,0.0012848026905230114,0.01908336303965648,-1.1406311219584993,Q9Y6M9,Training_Young,NDUB9_HUMAN,NDUFB9,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 9
-0.036138648147186814,18.5539231799163,-0.28767665405672294,0.77455096111714306,0.8840119513233808,-6.187918905060551,Q9Y6N1,Training_Young,COX11_HUMAN,COX11,"Cytochrome c oxidase assembly protein COX11, mitochondrial"
-0.11925764344600864,17.66513901016058,-0.8858855215613224,0.37909273175448344,0.6058644245788991,-5.847323481665196,Q9Y6N5,Training_Young,SQOR_HUMAN,SQOR,"Sulfide:quinone oxidoreductase, mitochondrial"
-0.2519056678495666,19.2603083838797,-2.15034060891032,0.03542454454556846,0.1433175859329284,-4.051891064818,Q9Y6P5,Training_Young,SESN1_HUMAN,SESN1,Sestrin-1
0.2177731057822463,16.99259097004271,2.7631199912350235,0.007521039632558303,0.053072053752670545,-2.7174086436439246,Q9Y6Y8,Training_Young,S23IP_HUMAN,SEC23IP,SEC23-interacting protein
-0.15074754542269986,16.221142019902725,-0.9351534924616619,0.3533271068114,0.8152980747263732,-5.407256068053187,A0A0U1RRL7,Training_Old,MMPOS_HUMAN,MMP24OS,Protein MMP24OS
0.09510127416193015,17.109586463337408,1.0646223872053195,0.2911639279443275,0.7863659350923852,-5.289392304693493,A0FGR8,Training_Old,ESYT2_HUMAN,ESYT2,Extended synaptotagmin-2
0.057738479728605796,16.883663553871582,0.4449755996946899,0.6578826749240576,0.9353030800125156,-5.717730359829722,A1L0T0,Training_Old,ILVBL_HUMAN,ILVBL,Acetolactate synthase-like protein
0.1309640471579776,18.038428105855818,1.1491616046542072,0.2548908338124234,0.7820561792914302,-5.20452134136585,A1L4K1,Training_Old,FSD2_HUMAN,FSD2,Fibronectin type III and SPRY domain-containing protein 2
0.02906222345225551,15.42987906904483,0.25669882201186245,0.7982588046687054,0.9644529548550759,-5.7787877267577175,A2RTX5,Training_Old,SYTC2_HUMAN,TARS3,"Threonine--tRNA ligase 2, cytoplasmic"
-0.020796200955835786,21.158384475198748,-0.17524934537416786,0.8614531835038352,0.9818263800373694,-5.795071699381761,A3KMH1,Training_Old,VWA8_HUMAN,VWA8,von Willebrand factor A domain-containing protein 8
0.5149228968673754,20.121445573172686,2.7558255731476606,0.007671794396428867,0.2842181249812096,-2.5074096552041167,A5YM72,Training_Old,CRNS1_HUMAN,CARNS1,Carnosine synthase 1
-0.022707162259081315,20.90173564956159,-0.2406198276637926,0.810641427691445,0.968509383588741,-5.782487974598135,A6NCE7,Training_Old,MP3B2_HUMAN,MAP1LC3B2,Microtubule-associated proteins 1A/1B light chain 3 beta 2
-0.007692946955049962,23.020117452198345,-0.10352132122884568,0.9178824183179762,0.9869152334001369,-5.804331165644569,A6NDG6,Training_Old,PGP_HUMAN,PGP,Glycerol-3-phosphate phosphatase
-0.1316602751392857,21.641342562227027,-1.0418486294613352,0.3015160879304585,0.7955530071606135,-5.311191167375086,A6NNS2,Training_Old,DRS7C_HUMAN,DHRS7C,Dehydrogenase/reductase SDR family member 7C
-0.14909454338858552,23.41462142695677,-0.8215112963474632,0.4144941102276296,0.8504407942196908,-5.498495311565832,A8MU46,Training_Old,SMTL1_HUMAN,SMTNL1,Smoothelin-like protein 1
0.0999239212830183,17.032751386672636,0.6122885503616278,0.5425796901932703,0.9017262764836277,-5.636194590181072,A8MXV4,Training_Old,NUD19_HUMAN,NUDT19,Nucleoside diphosphate-linked moiety X motif 19
0.07678624261608391,23.684780525636413,1.0851911336241757,0.28202678484562127,0.7863659350923852,-5.269314894125416,E9PAV3,Training_Old,NACAM_HUMAN,NACA,"Nascent polypeptide-associated complex subunit alpha, muscle-specific form"
0.027428149864785922,18.66371385382107,0.2311532437261012,0.8179547413594563,0.9722080977322245,-5.784554834045571,L0R6Q1,Training_Old,S35U4_HUMAN,SLC35A4,SLC35A4 upstream open reading frame protein
-0.12985490244918196,22.347141213884665,-0.7797421861324005,0.4385007741350627,0.8584233285941153,-5.529134018001635,O00151,Training_Old,PDLI1_HUMAN,PDLIM1,PDZ and LIM domain protein 1
-0.07418651855484981,18.447662054791085,-0.6556823028094294,0.5144475251194947,0.8934477051134968,-5.610884457851554,O00159,Training_Old,MYO1C_HUMAN,MYO1C,Unconventional myosin-Ic
0.05803971442813349,19.85895032786445,0.34893669964309537,0.72831575365755985,0.9491892084417107,-5.75295231146098,O00168,Training_Old,PLM_HUMAN,FXYD1,Phospholemman
0.07266251600935902,18.25119932376284,0.7537216165627936,0.4538612999475622,0.8636753568785474,-5.547429656089939,O00186,Training_Old,STXB3_HUMAN,STXBP3,Syntaxin-binding protein 3
-0.004777554564707742,22.64451350364609,-0.03603635419553605,0.9713688196199944,0.9900131347758485,-5.808693536053777,O00217,Training_Old,NDUS8_HUMAN,NDUFS8,"NADH dehydrogenase [ubiquinone] iron-sulfur protein 8, mitochondrial"
0.063843399597598,21.83261232871907,1.158529007111029,0.2510787377912385,0.7794089913994419,-5.194735830809187,O00231,Training_Old,PSD11_HUMAN,PSMD11,26S proteasome non-ATPase regulatory subunit 11
-0.04826289848540455,20.5520090426159,-0.5089311487717242,0.6126018333203771,0.9231634619607914,-5.689581700211075,O00232,Training_Old,PSD12_HUMAN,PSMD12,26S proteasome non-ATPase regulatory subunit 12
0.06875065301719019,18.078684053184734,0.8046344860803317,0.42409674649021756,0.8504407942196908,-5.511063030994059,O00233,Training_Old,PSMD9_HUMAN,PSMD9,26S proteasome non-ATPase regulatory subunit 9
-0.12093991894107958,18.73608440700469,-0.6904588873801806,0.492475177361277,0.884955394852244,-5.589368984839087,O00264,Training_Old,PGRC1_HUMAN,PGRMC1,Membrane-associated progesterone receptor component 1
0.21995579318873837,19.372071541090907,1.987146096259953,0.05131621331527741,0.4801569915491155,-4.040705953669862,O00299,Training_Old,CLIC1_HUMAN,CLIC1,Chloride intracellular channel protein 1
-0.012815016502401022,19.653754068548995,-0.15530453314159948,0.8770843353915987,0.9818263800373694,-5.798124309220989,O00303,Training_Old,EIF3F_HUMAN,EIF3F,Eukaryotic translation initiation factor 3 subunit F
-0.09766241507250939,23.416767717035135,-1.3843908241647764,0.17118746403035423,0.6821804382748075,-4.936063910453978,O00330,Training_Old,ODPX_HUMAN,PDHX,"Pyruvate dehydrogenase protein X component, mitochondrial"
0.057321696022119895,16.00621847711276,0.5743712116164286,0.5677889506645242,0.907485260038624,-5.656910307533802,O00399,Training_Old,DCTN6_HUMAN,DCTN6,Dynactin subunit 6
-0.007922458364042484,21.672215997050895,-0.14063601886478042,0.8886121257380635,0.9825053672221521,-5.800134472039231,O00410,Training_Old,IPO5_HUMAN,IPO5,Importin-5
-0.11371021519793345,16.417183871101827,-0.8447114460840013,0.40151066365485977,0.8373033734636439,-5.480803113946271,O00418,Training_Old,EF2K_HUMAN,EEF2K,Eukaryotic elongation factor 2 kinase
-0.07349801638115494,20.48896541039036,-0.8074044485183405,0.42251160136925536,0.8504407942196908,-5.509017799287553,O00423,Training_Old,EMAL1_HUMAN,EML1,Echinoderm microtubule-associated protein-like 1
-0.04873294679246598,20.244950247832413,-0.6419336696593477,0.5232760024914553,0.8949612558576092,-5.619088411011929,O00429,Training_Old,DNM1L_HUMAN,DNM1L,Dynamin-1-like protein
-0.21994952493354347,20.840617685962084,-2.654646074999835,0.010069182488601615,0.29873382886736605,-2.7319576348073475,O00442,Training_Old,RTCA_HUMAN,RTCA,RNA 3'-terminal phosphate cyclase
0.005172245279542409,26.111192477359143,0.05316300669102786,0.9577724758767274,0.9893161124648436,-5.8079858738762775,O00483,Training_Old,NDUA4_HUMAN,NDUFA4,Cytochrome c oxidase subunit NDUFA4
0.0497141500929601,20.67642448925529,0.7378632880633992,0.4633733435281242,0.8672324587120718,-5.55828146434148,O00487,Training_Old,PSDE_HUMAN,PSMD14,26S proteasome non-ATPase regulatory subunit 14
-0.011085027946833748,26.344461960250005,-0.1821710738472344,0.8560411213182924,0.9817663831965728,-5.793926295723091,O00499,Training_Old,BIN1_HUMAN,BIN1,Myc box-dependent-interacting protein 1
-0.030510863588634862,21.010797286529403,-0.2755470361925815,0.7838096995439952,0.9567883918571527,-5.774146302826965,O00505,Training_Old,IMA4_HUMAN,KPNA3,Importin subunit alpha-4
0.061604988850127995,19.596587337985405,0.5056470286815199,0.6148924375668019,0.9231634619607914,-5.691118296120119,O00571,Training_Old,DDX3X_HUMAN,DDX3X,ATP-dependent RNA helicase DDX3X
0.08516466160789093,22.958610078088306,1.2781246643090616,0.20595649599663754,0.7254587023165143,-5.063173503255067,O00629,Training_Old,IMA3_HUMAN,KPNA4,Importin subunit alpha-3
0.11225330594466953,20.470088718417514,0.6762841756066904,0.5013682795458769,0.8903835137120955,-5.598270642253797,O00748,Training_Old,EST2_HUMAN,CES2,Cocaine esterase
-0.04912170437018659,26.001692314334438,-0.3123055901718597,0.7558532937602314,0.9491892084417107,-5.764151470405102,O00757,Training_Old,F16P2_HUMAN,FBP2,"Fructose-1,6-bisphosphatase isozyme 2"
-0.06677554668833352,19.2753351058978,-0.9494673233505246,0.34605904708748747,0.8152980747263732,-5.3949510585584575,O00764,Training_Old,PDXK_HUMAN,PDXK,Pyridoxal kinase
-0.07532761741317273,23.23884205159438,-0.588305788899565,0.5584581018146009,0.9046913843424468,-5.649449297177685,O14521,Training_Old,DHSD_HUMAN,SDHD,"Succinate dehydrogenase [ubiquinone] cytochrome b small subunit, mitochondrial"
0.12062359640329845,16.46646707480171,0.9302212201411346,0.35585428269119723,0.8152980747263732,-5.4114541501288365,O14548,Training_Old,COX7R_HUMAN,COX7A2L,"Cytochrome c oxidase subunit 7A-related protein, mitochondrial"
-0.028584783485626986,19.61217542192737,-0.14129594264267153,0.8880929624741197,0.9825053672221521,-5.800048314258563,O14556,Training_Old,G3PT_HUMAN,GAPDHS,"Glyceraldehyde-3-phosphate dehydrogenase, testis-specific"
0.2797129869383035,27.08194341913435,1.7521238674006714,0.08468293058818559,0.5674576332849478,-4.424155672538331,O14558,Training_Old,HSPB6_HUMAN,HSPB6,Heat shock protein beta-6
-0.08721967223262794,23.429368407319327,-0.6771748691095529,0.5008069114757543,0.8903835137120955,-5.597716639742621,O14561,Training_Old,ACPM_HUMAN,NDUFAB1,"Acyl carrier protein, mitochondrial"
-0.16111858240615362,22.356024831765286,-1.389627461318532,0.16959812784767614,0.6789746428128736,-4.929554345155229,O14732,Training_Old,IMPA2_HUMAN,IMPA2,Inositol monophosphatase 2
0.027759887324503296,20.864244213374338,0.3460969469380596,0.7304382841627737,0.9491892084417107,-5.753864693340795,O14737,Training_Old,PDCD5_HUMAN,PDCD5,Programmed cell death protein 5
-0.1305748288606452,20.03653410891103,-1.68421409419464,0.09715456016974527,0.5981341617406927,-4.52692594203781,O14744,Training_Old,ANM5_HUMAN,PRMT5,Protein arginine N-methyltransferase 5
0.04361225083384923,23.6552137323145,0.7906642414908331,0.4321455125237075,0.8571427031118286,-5.521273362641259,O14818,Training_Old,PSA7_HUMAN,PSMA7,Proteasome subunit alpha type-7
-0.09209578529481277,18.92355651147673,-1.058617312563684,0.29386956952200377,0.7863659350923852,-5.295184315949452,O14841,Training_Old,OPLA_HUMAN,OPLAH,5-oxoprolinase
-0.1510493393918182,24.536769202835565,-1.2909957913451366,0.2014846856957192,0.7228943790839655,-5.0482861497290035,O14880,Training_Old,MGST3_HUMAN,MGST3,Microsomal glutathione S-transferase 3
-0.1793769055098835,20.542107731029734,-1.0822918874397047,0.2833025062108358,0.7863659350923852,-5.272167213503734,O14924,Training_Old,RGS12_HUMAN,RGS12,Regulator of G-protein signaling 12
0.8409453866608452,18.78983049008028,2.3650429121782928,0.021162211028847425,0.3603541405483258,-3.337836358645539,O14929,Training_Old,HAT1_HUMAN,HAT1,Histone acetyltransferase type B catalytic subunit
0.06465580289085437,25.01447083329647,0.7614061070356648,0.44929290559831103,0.8612799020675204,-5.542089818920333,O14949,Training_Old,QCR8_HUMAN,UQCRQ,Cytochrome b-c1 complex subunit 8
0.33245185218114415,21.002867479101024,2.392869588966791,0.01975091408220762,0.35425134738072855,-3.282069239676715,O14950,Training_Old,ML12B_HUMAN,MYL12B,Myosin regulatory light chain 12B
0.03816792443675254,21.532347451657515,0.2369540185689499,0.8134714417007585,0.969592223441308,-5.783298160300452,O14957,Training_Old,QCR10_HUMAN,UQCR11,Cytochrome b-c1 complex subunit 10
-0.03271258059209714,25.64672964483922,-0.20970722788241167,0.8345818190217327,0.9749039229601149,-5.788930913053971,O14958,Training_Old,CASQ2_HUMAN,CASQ2,Calsequestrin-2
-0.11059558720042162,16.38986220435423,-1.1185162423507193,0.26764947481447343,0.7863659350923852,-5.23600408243854,O14964,Training_Old,HGS_HUMAN,HGS,Hepatocyte growth factor-regulated tyrosine kinase substrate
-0.05211336589452742,18.6473750902593,-0.4309696946327336,0.6679808813647565,0.9364188573926802,-5.7233945692754,O14979,Training_Old,HNRDL_HUMAN,HNRNPDL,Heterogeneous nuclear ribonucleoprotein D-like
-0.06715900790234386,18.79266351743456,-0.8957957883091374,0.37381693629986756,0.8279324011479862,-5.440154849877046,O14980,Training_Old,XPO1_HUMAN,XPO1,Exportin-1
0.03791305991781613,28.306311430351034,0.31805289335898607,0.7515106213998507,0.9491892084417107,-5.762476124135187,O14983,Training_Old,AT2A1_HUMAN,ATP2A1,Sarcoplasmic/endoplasmic reticulum calcium ATPase 1
0.07039957966733468,22.902158846414668,0.30124539144656354,0.7642325571774501,0.9491892084417107,-5.7672898535311825,O15056,Training_Old,SYNJ2_HUMAN,SYNJ2,Synaptojanin-2
-0.16634532700737026,21.165489251146624,-0.7599992987020228,0.45012724362501577,0.8614391743595405,-5.543071358397843,O15061,Training_Old,SYNEM_HUMAN,SYNM,Synemin
0.4844866616251906,17.13126172492319,3.748669002356447,3.920620446790709e-4,0.10686451587305837,0.003919372867828841,O15143,Training_Old,ARC1B_HUMAN,ARPC1B,Actin-related protein 2/3 complex subunit 1B
0.04049443990407653,16.68840993887583,0.49718039105329037,0.6208154613459891,0.9231634619607914,-5.695034245423159,O15144,Training_Old,ARPC2_HUMAN,ARPC2,Actin-related protein 2/3 complex subunit 2
-0.13806986526347487,21.233548682383745,-1.0680333592140814,0.28963474655210775,0.7863659350923852,-5.286088335181955,O15173,Training_Old,PGRC2_HUMAN,PGRMC2,Membrane-associated progesterone receptor component 2
-0.04913960054888378,20.45926989645674,-0.5868766353469751,0.5594115666606554,0.9046913843424468,-5.650222643510898,O15212,Training_Old,PFD6_HUMAN,PFDN6,Prefoldin subunit 6
0.23258792941842543,20.78161743946543,0.994820349463764,0.32367958938646246,0.8015113144242768,-5.354768535767021,O15239,Training_Old,NDUA1_HUMAN,NDUFA1,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 1
-0.09980145707211108,24.38796166320831,-0.7574939593803868,0.4516153136638381,0.8618427010080791,-5.5448149453075635,O15260,Training_Old,SURF4_HUMAN,SURF4,Surfeit locus protein 4
-0.1836554733456559,19.490127579722706,-1.5027543766672664,0.13796476363629123,0.6412191640338787,-4.783352884365208,O15264,Training_Old,MK13_HUMAN,MAPK13,Mitogen-activated protein kinase 13
-0.051696872758892454,20.986827139719928,-0.2131458487425725,0.8319105435215146,0.9749039229601149,-5.788257872019723,O15273,Training_Old,TELT_HUMAN,TCAP,Telethonin
0.12312567713756195,17.912532097880067,0.7445506506855274,0.45934836027263237,0.8672324587120718,-5.553732915372286,O15305,Training_Old,PMM2_HUMAN,PMM2,Phosphomannomutase 2
0.013421369989696785,18.851328934930343,0.14849552269378982,0.8824322820059334,0.9825053672221521,-5.799082173206505,O15371,Training_Old,EIF3D_HUMAN,EIF3D,Eukaryotic translation initiation factor 3 subunit D
-0.07593545966253146,15.884335700321229,-0.5320793447787172,0.5965672783005262,0.917688113347364,-5.678471457286994,O15372,Training_Old,EIF3H_HUMAN,EIF3H,Eukaryotic translation initiation factor 3 subunit H
-0.04486684967223553,20.946673339642356,-0.3920881299784155,0.6963338773965648,0.9426470080244128,-5.738175202018879,O15382,Training_Old,BCAT2_HUMAN,BCAT2,"Branched-chain-amino-acid aminotransferase, mitochondrial"
0.09632047977009961,17.044462808990644,0.9559902517635893,0.34277951910652305,0.8152980747263732,-5.389283497663931,O15400,Training_Old,STX7_HUMAN,STX7,Syntaxin-7
0.1361280445833195,20.302762001284965,0.7402444072329231,0.46193789468927193,0.8672324587120718,-5.556666511582193,O15427,Training_Old,MOT4_HUMAN,SLC16A3,Monocarboxylate transporter 4
-0.007615476757944606,19.01104976916792,-0.10411072538518847,0.9174165863415833,0.9869152334001369,-5.8042744852197545,O15498,Training_Old,YKT6_HUMAN,YKT6,Synaptobrevin homolog YKT6
0.14058950352926658,17.970279574047414,0.8780301664255586,0.383307752134584,0.8283567879639856,-5.454554569998612,O15511,Training_Old,ARPC5_HUMAN,ARPC5,Actin-related protein 2/3 complex subunit 5
-0.10763519662950038,15.263545214462873,-1.0347201944726325,0.30480740326021316,0.7973118071343357,-5.31792122689896,O15533,Training_Old,TPSN_HUMAN,TAPBP,Tapasin
-0.10096583045157459,16.618885375345982,-1.1897760835959323,0.2386578565079056,0.77088022296639,-5.161546629832458,O43143,Training_Old,DHX15_HUMAN,DHX15,Pre-mRNA-splicing factor ATP-dependent RNA helicase DHX15
-0.2051095511419625,21.22559103687503,-1.207898141079954,0.23166091919451512,0.7601109860605139,-5.141913224202211,O43169,Training_Old,CYB5B_HUMAN,CYB5B,Cytochrome b5 type B
-0.04592539181771116,24.695432705640936,-0.32895302420603906,0.7432966682165321,0.9491892084417107,-5.7592151126517015,O43181,Training_Old,NDUS4_HUMAN,NDUFS4,"NADH dehydrogenase [ubiquinone] iron-sulfur protein 4, mitochondrial"
-0.01193844874918426,16.70319856826566,-0.10886777533455347,0.9136579579556581,0.9869152334001369,-5.803805245593805,O43237,Training_Old,DC1L2_HUMAN,DYNC1LI2,Cytoplasmic dynein 1 light intermediate chain 2
-0.038301091089465444,19.989198444221564,-0.4642922542396293,0.6440600148193935,0.9299683694604974,-5.709623328464032,O43242,Training_Old,PSMD3_HUMAN,PSMD3,26S proteasome non-ATPase regulatory subunit 3
-0.05847443322417689,19.676668270551634,-0.45106375006986665,0.6535128613245922,0.9342145055447357,-5.715212123804902,O43374,Training_Old,RASL2_HUMAN,RASA4,Ras GTPase-activating protein 4
0.10284654455999132,19.25276612220103,1.1560170257535476,0.25209697603174036,0.7794089913994419,-5.1973673713736375,O43390,Training_Old,HNRPR_HUMAN,HNRNPR,Heterogeneous nuclear ribonucleoprotein R
0.05151720328297671,21.097390184085643,0.8889430602950132,0.37746004703665337,0.8283567879639856,-5.445742489200915,O43396,Training_Old,TXNL1_HUMAN,TXNL1,Thioredoxin-like protein 1
-0.04478236253977386,19.9873446624688,-0.7357867090617608,0.4646272771597557,0.8672324587120718,-5.559685700732817,O43399,Training_Old,TPD54_HUMAN,TPD52L2,Tumor protein D54
-0.2733127285718133,18.891820140681798,-2.0953029875380786,0.0402232694937693,0.44828762842697806,-3.85014465815482,O43414,Training_Old,ERI3_HUMAN,ERI3,ERI1 exoribonuclease 3
-0.005391102094261413,21.108419448140868,-0.06767558582134318,0.9462610471261641,0.9893161124648436,-5.80717354938974,O43488,Training_Old,ARK72_HUMAN,AKR7A2,Aflatoxin B1 aldehyde reductase member 2
0.06497745054220871,24.530033905444096,0.3855926311953175,0.7011145194819883,0.9441355335274949,-5.740509053836715,O43561,Training_Old,LAT_HUMAN,LAT,Linker for activation of T-cells family member 1
-0.005885471948321452,20.954403944488845,-0.08003114594412997,0.936469525956289,0.9890906380562694,-5.806328215241006,O43583,Training_Old,DENR_HUMAN,DENR,Density-regulated protein
0.03839325921357428,21.73087728680859,0.3548990825112032,0.7238662149646233,0.9487894204217794,-5.751012506365573,O43598,Training_Old,DNPH1_HUMAN,DNPH1,2'-deoxynucleoside 5'-phosphate N-hydrolase 1
0.030384795134921205,20.845785400974865,0.312210438622896,0.7559252574016205,0.9491892084417107,-5.764178951010656,O43615,Training_Old,TIM44_HUMAN,TIMM44,Mitochondrial import inner membrane translocase subunit TIM44
-0.008069825171396872,16.17155942828694,-0.08323416793671597,0.933932742484451,0.9889134538112606,-5.806085994899531,O43617,Training_Old,TPPC3_HUMAN,TRAPPC3,Trafficking protein particle complex subunit 3
-0.009417779534572901,19.417347189971565,-0.13588687014330522,0.892349719699272,0.9830657700421441,-5.800742619594957,O43633,Training_Old,CHM2A_HUMAN,CHMP2A,Charged multivesicular body protein 2a
0.09905393610436164,23.458916660178602,0.804227436686281,0.4243299853570648,0.8504407942196908,-5.511363001301795,O43674,Training_Old,NDUB5_HUMAN,NDUFB5,"NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 5, mitochondrial"
0.002555804025845987,23.911759498629664,0.019151651659152943,0.9847814538722457,0.9949864948814952,-5.809125193481648,O43676,Training_Old,NDUB3_HUMAN,NDUFB3,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 3
-0.07577398026292315,24.5529791193806,-0.647150478935077,0.519916754185011,0.8944779567038533,-5.615995654908371,O43678,Training_Old,NDUA2_HUMAN,NDUFA2,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 2
-0.08316858308057462,15.984119375158896,-0.8764554107310801,0.3841562581074265,0.8283734946397704,-5.455817427603247,O43684,Training_Old,BUB3_HUMAN,BUB3,Mitotic checkpoint protein BUB3
0.36685978374821104,24.39697576505684,0.9270260163525517,0.35749764367374093,0.8152980747263732,-5.414162238691154,O43707,Training_Old,ACTN4_HUMAN,ACTN4,Alpha-actinin-4
-0.20859091081611325,19.906708473696163,-1.4235416044989482,0.15957817564982252,0.6727094483409914,-4.886841260357236,O43708,Training_Old,MAAI_HUMAN,GSTZ1,Maleylacetoacetate isomerase
0.08074520168221966,19.8986649738771,1.0221521896385766,0.3106695510417968,0.7998701572180902,-5.32967843372096,O43741,Training_Old,AAKB2_HUMAN,PRKAB2,5'-AMP-activated protein kinase subunit beta-2
0.16625866307583692,16.45668428437534,1.4585730289518613,0.14971604591004667,0.6624935031519564,-4.841715051040391,O43747,Training_Old,AP1G1_HUMAN,AP1G1,AP-1 complex subunit gamma-1
-0.4065444847245345,20.180271537764806,-3.083679029640647,0.003048084185166304,0.25061382872384996,-1.7370574889305983,O43760,Training_Old,SNG2_HUMAN,SYNGR2,Synaptogyrin-2
-0.06673066202175804,22.270347645569803,-0.8891165301175532,0.37736754973660147,0.8283567879639856,-5.445601558628012,O43765,Training_Old,SGTA_HUMAN,SGTA,Small glutamine-rich tetratricopeptide repeat-containing protein alpha
-0.0034590008749013634,21.582365214669288,-0.029840893131005884,0.9762895260033171,0.9916400855702832,-5.80888259976936,O43768,Training_Old,ENSA_HUMAN,ENSA,Alpha-endosulfine
0.06425011720731533,20.90547483067009,0.4762358094296,0.6355756760429092,0.9278094404915045,-5.704439693794357,O43772,Training_Old,MCAT_HUMAN,SLC25A20,Mitochondrial carnitine/acylcarnitine carrier protein
0.026429210520120705,20.29129097176983,0.27659922465367576,0.7830052823167728,0.9563560779993245,-5.7738775357189445,O43776,Training_Old,SYNC_HUMAN,NARS1,"Asparagine--tRNA ligase, cytoplasmic"
-0.07557766181373538,21.536497402218483,-0.7796232109515067,0.4385703043753999,0.8584233285941153,-5.529219055774412,O43813,Training_Old,LANC1_HUMAN,LANCL1,Glutathione S-transferase LANCL1
-0.08546304423068918,18.52768342619735,-0.5770309988507101,0.5660020190731839,0.907485260038624,-5.655499822760115,O43826,Training_Old,G6PT1_HUMAN,SLC37A4,Glucose-6-phosphate exchanger SLC37A4
0.2936341663232831,22.761633592011677,2.663542546654081,0.009833768158165567,0.2983846223991952,-2.7124736177803865,O43837,Training_Old,IDH3B_HUMAN,IDH3B,"Isocitrate dehydrogenase [NAD] subunit beta, mitochondrial"
0.3068932421858044,21.563567808245065,2.9915148868344246,0.0039760377999967095,0.25061382872384996,-1.95999220790272,O43852,Training_Old,CALU_HUMAN,CALU,Calumenin
0.15131849924046037,19.536637140637318,1.547804734516101,0.12674463516522305,0.6250029238539542,-4.722188680117345,O43865,Training_Old,SAHH2_HUMAN,AHCYL1,S-adenosylhomocysteine hydrolase-like protein 1
0.03012141418391323,22.68659721060378,0.20693368312426974,0.8367378604320682,0.9749039229601149,-5.789465815713235,O43920,Training_Old,NDUS5_HUMAN,NDUFS5,NADH dehydrogenase [ubiquinone] iron-sulfur protein 5
0.15065531200258064,19.523419021948975,0.7788933223404522,0.4389970003217345,0.8584233285941153,-5.529740467261181,O60220,Training_Old,TIM8A_HUMAN,TIMM8A,Mitochondrial import inner membrane translocase subunit Tim8 A
0.04673074998903459,15.556577141702727,0.3368013948772683,0.7374008281132285,0.9491892084417107,-5.756799321742554,O60237,Training_Old,MYPT2_HUMAN,PPP1R12B,Protein phosphatase 1 regulatory subunit 12B
-0.040228786236944813,22.938926132494593,-0.2877558041077095,0.7744906506684152,0.9503282160714697,-5.770964902461001,O60256,Training_Old,KPRB_HUMAN,PRPSAP2,Phosphoribosyl pyrophosphate synthase-associated protein 2
0.10070600007265895,15.855592106766435,0.8133781320555781,0.41910521251982213,0.8504407942196908,-5.504583685490563,O60271,Training_Old,JIP4_HUMAN,SPAG9,C-Jun-amino-terminal kinase-interacting protein 4
0.09884437399131585,21.039779047567645,1.0584321988955596,0.29395324773193937,0.7863659350923852,-5.29536236127899,O60313,Training_Old,OPA1_HUMAN,OPA1,"Dynamin-like 120 kDa protein, mitochondrial"
0.023791509584210502,17.604578363814838,0.26186325190726434,0.7942924551595688,0.9623942810946515,-5.777548588421317,O60343,Training_Old,TBCD4_HUMAN,TBC1D4,TBC1 domain family member 4
