contrast,logFC,AveExpr,t,P.Value,adj.P.Val,B,count,sca.t,sca.P.Value,sca.adj.pval,uniprot_id,gene,protein,description
Training_Young,-0.4359671507524716,27.354956631197318,-1.5421928836659147,0.12810134644945717,0.317488051176951,-5.088617734585733,18,-1.5473703284741043,0.12682301019321043,0.31840670644252833,P07951,TPM2,TPM2_HUMAN,Tropomyosin beta chain
Training_Young,0.1315190119265317,19.268972825445463,1.5427025797229839,0.12797764764832725,0.317488051176951,-5.087878775673605,7,1.546310483649924,0.1270785240897248,0.31844697952152,Q13033,STRN3,STRN3_HUMAN,Striatin-3
Training_Young,-0.13125043097318212,18.110058789355136,-1.5453203292789337,0.1273438408816233,0.31679343243117136,-5.084080002079393,6,-1.545486813257193,0.12727738278751716,0.31844697952152,Q96AE4,FUBP1,FUBP1_HUMAN,Far upstream element-binding protein 1
Training_Young,0.1459739319336677,22.23975413429086,1.5481102383920158,0.12667110713049026,0.31652874299430744,-5.080024853294118,5,1.5454394094212165,0.12728883503473187,0.31844697952152,P62244,RPS15A,RS15A_HUMAN,40S ribosomal protein S15a
Training_Young,0.19377098009756466,19.66180073427899,1.5455332146175436,0.12729240747839993,0.31679343243117136,-5.0837708099593435,4,1.5432811086497926,0.12781112712697387,0.3193654000222687,Q12849,GRSF1,GRSF1_HUMAN,G-rich sequence factor 1
Training_Young,0.2086753070851195,15.926597537634926,1.550055905800276,0.12620362571960422,0.3161043644203294,-5.077192819518075,2,1.5426809469946343,0.1279566645098638,0.3193654000222687,Q92575,UBXN4,UBXN4_HUMAN,UBX domain-containing protein 4
Training_Young,-0.1440741085022914,21.724620437063304,-1.5412052669202194,0.12834130341554972,0.3177120378259063,-5.090048942618273,6,-1.5420401233762508,0.12811220794999068,0.31937832122744153,P52564,MAP2K6,MP2K6_HUMAN,Dual specificity mitogen-activated protein kinase kinase 6
Training_Young,-0.1152414361555465,19.177447874594925,-1.5396623837515828,0.12871688713561527,0.3179007770651707,-5.092283122144332,6,-1.5387288042298763,0.12891834566404706,0.3206501910564875,P48059,LIMS1,LIMS1_HUMAN,LIM and senescent cell antigen-like-containing domain protein 1
Training_Young,0.1939405541237882,16.883663553871582,1.543667804431731,0.1277436566751979,0.3173421365825969,-5.08647877216392,3,1.5387043109989254,0.12892432352271202,0.3206501910564875,A1L0T0,ILVBL,ILVBL_HUMAN,Acetolactate synthase-like protein
Training_Young,0.11002080170475637,19.01104976916792,1.5534151717074163,0.125399742172122,0.3148333952406467,-5.072295485861672,4,1.537949372203662,0.1291086833244064,0.3207331501532622,O15498,YKT6,YKT6_HUMAN,Synaptobrevin homolog YKT6
Training_Young,-0.1795807078670535,21.588406287274797,-1.5398987630695886,0.12865928868740462,0.3179007770651707,-5.091940965980012,4,-1.5366877329014368,0.12941724995426157,0.32074637324968575,P63098,PPP3R1,CANB1_HUMAN,Calcineurin subunit B type 1
Training_Young,-0.1096439311718882,21.019342783310236,-1.5369199143943593,0.1293866447953201,0.31904329847163415,-5.0962492657690275,6,-1.5354936591886972,0.12970983163493255,0.32074637324968575,Q16585,SGCB,SGCB_HUMAN,Beta-sarcoglycan
Training_Young,-0.24606504066748514,22.201572371606584,-1.536538926688696,0.12947990738349746,0.31904329847163415,-5.096799731243162,3,-1.5350170657052549,0.12982675720838707,0.32074637324968575,P35754,GLRX,GLRX1_HUMAN,Glutaredoxin-1
Training_Young,-0.1254967318307898,19.847184810693825,-1.5451970597210656,0.12737363055377604,0.31679343243117136,-5.084259019336965,4,-1.5343948169023254,0.1299795433931849,0.32074637324968575,Q13363,CTBP1,CTBP1_HUMAN,C-terminal-binding protein 1
Training_Young,0.12894420114366412,20.19433022814459,1.5203208561162398,0.1334997647194263,0.3259235635219097,-5.12011519079514,13,1.534378105690734,0.12998364861296874,0.32074637324968575,Q13618,CUL3,CUL3_HUMAN,Cullin-3
Training_Young,-0.13767842485425774,15.634525682175804,-1.575745101351487,0.12015952889096522,0.30937717387724534,-5.039493341839282,1,-1.534229865205195,0.13002006938228786,0.32074637324968575,Q0VDF9,HSPA14,HSP7E_HUMAN,Heat shock 70 kDa protein 14
Training_Young,0.15131578771735832,16.00621847711276,1.5659296141372525,0.12244091567215513,0.3096452175084147,-5.053965182385679,1,1.5326493488399673,0.1304088862886691,0.3213323369804329,O00399,DCTN6,DCTN6_HUMAN,Dynactin subunit 6
Training_Young,0.22481089203695603,19.827862058087568,1.528082438421906,0.13156378044136496,0.3230537221473516,-5.108985511838142,7,1.5319235448327635,0.13058774790653946,0.3214002045811006,Q13162,PRDX4,PRDX4_HUMAN,Peroxiredoxin-4
Training_Young,0.1703145970066995,15.646258710237488,1.555403487996591,0.12492586037881188,0.3140148253782206,-5.069392195800181,1,1.5303273096410919,0.13098179761860917,0.3219118233382335,Q8N4V1,MMGT1,EMC5_HUMAN,Membrane magnesium transporter 1
Training_Young,-0.11382931111243622,16.35203616336454,-1.5931348282514017,0.1162014895777108,0.30320880081456725,-5.013649967167686,1,-1.529745981581856,0.13112553976223032,0.3219118233382335,Q96A33,CCDC47,CCD47_HUMAN,Coiled-coil domain-containing protein 47
Training_Young,-0.6821286013850241,22.79669353905846,-1.5249129693098917,0.1323516369814768,0.3238650656090516,-5.113536688363838,13,-1.5292418275960933,0.13125030085259426,0.3219118233382335,Q9NP98,MYOZ1,MYOZ1_HUMAN,Myozenin-1
Training_Young,0.16609911456715487,14.264078831876933,1.5356767954545993,0.12969114725430253,0.3191935072631965,-5.098044905600846,3,1.527655219507028,0.13164354793674626,0.32250391674469325,P84095,RHOG,RHOG_HUMAN,Rho-related GTP-binding protein RhoG
Training_Young,0.16810310311237586,20.14944554444468,1.5229818452881316,0.13283350178398523,0.32467014705314684,-5.11630538649227,7,1.5267054873166994,0.13187938991439538,0.32270947485964957,O95373,IPO7,IPO7_HUMAN,Importin-7
Training_Young,0.13363058839693664,20.604047363183994,1.5135862486736897,0.13519782289617024,0.32893490931439356,-5.129729738240304,9,1.5211768547079227,0.1332589497559782,0.3257100221883748,Q8WTS6,SETD7,SETD7_HUMAN,Histone-lysine N-methyltransferase SETD7
Training_Young,-0.22759086735353407,26.724855999485705,-1.5157741280750252,0.13464430819224585,0.32796388830313095,-5.126610583447398,6,-1.518505514290686,0.1339296158362007,0.32697299314493133,P99999,CYCS,CYC_HUMAN,Cytochrome c
Training_Young,0.08082752436903817,21.672215997050895,1.4818704484256915,0.1434254483427928,0.34228724975291225,-5.174476063517725,24,1.5162685239156326,0.13449328870745383,0.32761631996115276,O00410,IPO5,IPO5_HUMAN,Importin-5
Training_Young,-0.2579349997909297,20.011076732990947,-1.5105075825224108,0.13597974691729264,0.33045878999122374,-5.134111777587375,11,-1.516235534514969,0.13450161535128305,0.32761631996115276,Q02338,BDH1,BDH_HUMAN,"D-beta-hydroxybutyrate dehydrogenase, mitochondrial"
Training_Young,0.15071211319068212,20.29792568165336,1.5253312227424136,0.132247454984652,0.3238650656090516,-5.112936600940152,3,1.5150296265706418,0.13480627112048182,0.32798226788075985,Q01085,TIAL1,TIAR_HUMAN,Nucleolysin TIAR
Training_Young,0.3508689048577516,21.592070779950504,1.5085827454817788,0.13647043397852837,0.3312722305947363,-5.136847307323308,15,1.5140607579301095,0.135051437733911,0.32820280749064873,P01871,IGHM,IGHM_HUMAN,Immunoglobulin heavy constant mu
Training_Young,0.21009056649407398,16.47418104567715,1.5165467032276334,0.1344492825051006,0.3278648404601994,-5.125508163440144,3,1.5132253507783797,0.1352631158641788,0.3283415521091609,Q9BRX2,PELO,PELO_HUMAN,Protein pelota homolog
Training_Young,0.16837452940373865,18.244113758001074,1.5032860530132015,0.13782791443007664,0.3338044358602997,-5.144358145412388,12,1.5121961490533067,0.13552425910959462,0.32840133588548726,P05166,PCCB,PCCB_HUMAN,"Propionyl-CoA carboxylase beta chain, mitochondrial"
Training_Young,0.19129477103225057,27.38784394496864,1.5023889661235659,0.13805887954545404,0.33398298423068834,-5.145627811287341,17,1.5118432755723394,0.13561388678962674,0.32840133588548726,Q53GG5,PDLIM3,PDLI3_HUMAN,PDZ and LIM domain protein 3
Training_Young,-0.11822999807022683,22.354941727564604,-1.4959453307589727,0.13972685574324972,0.33610401087051234,-5.154726966214081,13,-1.5113014908667093,0.1357515879978615,0.32840133588548726,Q14118,DAG1,DAG1_HUMAN,Dystroglycan
Training_Young,0.19544815172712404,20.13229237789873,1.525055332171225,0.13231616876469635,0.3238650656090516,-5.113332450912852,1,1.5080202400967813,0.1365879223092931,0.3300486313821826,Q9P003,CNIH4,CNIH4_HUMAN,Protein cornichon homolog 4
Training_Young,-0.37881511864165773,30.39586821046543,-1.4987198363909195,0.13900671996155772,0.33513084358495865,-5.150813491684572,17,-1.5040176411629165,0.13761362311238307,0.3321492448757973,P05976,MYL1,MYL1_HUMAN,"Myosin light chain 1/3, skeletal muscle isoform"
Training_Young,-0.5398439989560124,23.28993790119775,-1.4991050741188139,0.13890696158523969,0.33513084358495865,-5.150269577296417,4,-1.5022644301987995,0.13806480984136016,0.33285999557667306,Q9Y623,MYH4,MYH4_HUMAN,Myosin-4
Training_Young,0.11472479430204885,19.8986649738771,1.4999282650628913,0.13869398327862006,0.33513084358495865,-5.149106885381801,6,1.499221803331601,0.1388505967120013,0.33437490636767664,O43741,PRKAB2,AAKB2_HUMAN,5'-AMP-activated protein kinase subunit beta-2
Training_Young,-0.16142118164424346,18.800545680696768,-1.50758047620996,0.1367264900155437,0.3315149141472772,-5.138270427447293,2,-1.4940738399424027,0.14018813472380257,0.3372135879426463,O75351,VPS4B,VPS4B_HUMAN,Vacuolar protein sorting-associated protein 4B
Training_Young,0.142388878956897,18.67860039109993,1.4946503438075156,0.14006398067101908,0.33653381781136255,-5.1565512584412065,5,1.4922024906578093,0.1406768547261234,0.3380063794550748,P47813,EIF1AX,IF1AX_HUMAN,"Eukaryotic translation initiation factor 1A, X-chromosomal"
Training_Young,0.13956298603139672,21.427334255010752,1.4977285130208966,0.13926368569127148,0.3353696920728579,-5.152212537913935,4,1.490673501145114,0.14107715945433547,0.3385851826904051,P55209,NAP1L1,NP1L1_HUMAN,Nucleosome assembly protein 1-like 1
Training_Young,-0.2416930956855623,19.7161099792401,-1.4868903609379172,0.1420975884906203,0.3398820697681053,-5.167452287122774,6,-1.4897441408117522,0.14132091309838327,0.3387873808363048,P01911,HLA-DRB1,DRB_HUMAN,"HLA class II histocompatibility antigen, DRB1 beta chain"
Training_Young,0.25852159055939694,20.864250959093695,1.4877192947226465,0.1418792533272962,0.33974242848610725,-5.166290334949652,4,1.4884376947288116,0.14166412954889993,0.3390159414057676,Q07020,RPL18,RL18_HUMAN,60S ribosomal protein L18
Training_Young,0.12398587380611303,19.060813136167152,1.4881511785131034,0.14176560288615053,0.33974242848610725,-5.165684706583296,6,1.4881664198754352,0.141735478327835,0.3390159414057676,Q6NUK1,SLC25A24,SCMC1_HUMAN,Calcium-binding mitochondrial carrier protein SCaMC-1
Training_Young,-0.18991470838605906,18.310261083227875,-1.4903136582176684,0.1411976221725424,0.33887429321410173,-5.162649818256489,3,-1.485762400577259,0.14236900236521757,0.34014821262510925,Q14258,TRIM25,TRI25_HUMAN,E3 ubiquitin/ISG15 ligase TRIM25
Training_Young,0.08705460139248444,25.279626840009247,1.4546054905120933,0.1508085030298646,0.35199698948948616,-5.212238822805278,20,1.4837591253673974,0.14289861849212612,0.3410299614351414,P07954,FH,FUMH_HUMAN,"Fumarate hydratase, mitochondrial"
Training_Young,-0.14775551852126156,19.66992048888036,-1.4748682615402515,0.14529391675631823,0.34556463023996664,-5.184236535504175,8,-1.48011278996287,0.1438665918565803,0.34295470381972676,P61106,RAB14,RAB14_HUMAN,Ras-related protein Rab-14
Training_Young,-0.42056241256845084,28.425585338703982,-1.474288325753546,0.14544951950778257,0.34556463023996664,-5.185042991215514,32,-1.479047837129067,0.14415026867916805,0.34324570703425217,P09493,TPM1,TPM1_HUMAN,Tropomyosin alpha-1 chain
Training_Young,-0.2198632255602515,16.450755119364274,-1.4717680680237184,0.14612724923654374,0.3467869020987921,-5.188544222778454,4,-1.4713821706618138,0.14620518581101932,0.3477152325890737,O95822,MLYCD,DCMC_HUMAN,"Malonyl-CoA decarboxylase, mitochondrial"
Training_Young,-0.15495270172448983,17.550687023365768,-1.467261564665817,0.1473452732909546,0.34809724563176603,-5.194790927784063,7,-1.4708276658461512,0.14635471654172877,0.3477152325890737,Q9UKV8,AGO2,AGO2_HUMAN,Protein argonaute-2
Training_Young,-0.1129039587830789,21.409118867119822,-1.4665519892771683,0.1475377806773123,0.34809724563176603,-5.195772884079684,7,-1.4698944046143774,0.14660665528918335,0.34792462104382726,Q16586,SGCA,SGCA_HUMAN,Alpha-sarcoglycan
Training_Young,0.15543554115152247,22.012581441816753,1.483076472971959,0.1431055460545877,0.34190796380196203,-5.172790628150184,2,1.4690531046873616,0.14683405967718471,0.3480742835637456,P60903,S100A10,S10AA_HUMAN,Protein S100-A10
Training_Young,-0.37783249801485397,22.095891079935132,-1.465488740020694,0.1478266080790268,0.34809724563176603,-5.197243449785688,5,-1.4684491750809603,0.14699747286096035,0.3480742835637456,P20472,PVALB,PRVA_HUMAN,Parvalbumin alpha
Training_Young,-0.16751112502347,18.009963682469174,-1.4788010112438623,0.14424216223209832,0.3438500028967192,-5.178759895251154,2,-1.4673450264419368,0.147296605085956,0.3482401821437188,P35244,RPA3,RFA3_HUMAN,Replication protein A 14 kDa subunit
Training_Young,0.09845196317538552,21.605150690167072,1.460101732929025,0.14929677303256272,0.349621109064127,-5.2046788897722305,8,1.4669805796671382,0.14739544432542523,0.3482401821437188,Q02750,MAP2K1,MP2K1_HUMAN,Dual specificity mitogen-activated protein kinase kinase 1
Training_Young,-0.24879454710868032,19.38293704428784,-1.4655789990559331,0.14780207239713508,0.34809724563176603,-5.197118652281413,4,-1.4661386596600539,0.14762397449330333,0.34839257980419586,Q9HA64,FN3KRP,KT3K_HUMAN,Ketosamine-3-kinase
Training_Young,0.2774781766428909,24.30301805198544,1.4579154567143835,0.14989667895633674,0.35025362607619276,-5.207689234060088,18,1.4641409660480647,0.14816733674185392,0.34895647888858305,P54652,HSPA2,HSP72_HUMAN,Heat shock-related 70 kDa protein 2
Training_Young,-0.1629246809040268,20.339883308046282,-1.4676443519136466,0.1472415050336536,0.34809724563176603,-5.194261018530344,4,-1.463876933748087,0.1482392690689341,0.34895647888858305,Q16595,FXN,FRDA_HUMAN,"Frataxin, mitochondrial"
Training_Young,0.15018453009709987,24.631895611295842,1.450794560568153,0.1518636878760109,0.35331483079429865,-5.217465060316245,17,1.4626933735825667,0.148562051117109,0.34895647888858305,P23396,RPS3,RS3_HUMAN,40S ribosomal protein S3
Training_Young,-0.13202762833938664,18.59571493192035,-1.4748027609324128,0.145311484701063,0.34556463023996664,-5.184327635083449,3,-1.4618831593269375,0.14878333054200138,0.34895647888858305,Q99653,CHP1,CHP1_HUMAN,Calcineurin B homologous protein 1
Training_Young,0.11824632871576313,21.877031533950195,1.4666897345290528,0.14750039507762264,0.34809724563176603,-5.195582297865822,5,1.4618450518700268,0.14879374449701113,0.34895647888858305,Q96AB3,ISOC2,ISOC2_HUMAN,Isochorismatase domain-containing protein 2
Training_Young,-0.10307697076153843,26.00193214278044,-1.4408527801462951,0.15464351220245884,0.35663715517700606,-5.231038863933156,24,-1.4616441081762646,0.1488486675485199,0.34895647888858305,P55084,HADHB,ECHB_HUMAN,"Trifunctional enzyme subunit beta, mitochondrial"
Training_Young,-0.10613372054240955,22.270347645569803,-1.4604981181707382,0.14918820766835625,0.349621109064127,-5.204132646158465,6,-1.4593287576726068,0.14948265619010231,0.35002744829866134,O43765,SGTA,SGTA_HUMAN,Small glutamine-rich tetratricopeptide repeat-containing protein alpha
Training_Young,-0.17436928430710807,18.642896957763966,-1.4615175811016883,0.14890927195960757,0.349621109064127,-5.202727128509015,4,-1.4587732223196535,0.14963508618417348,0.35002744829866134,Q9NVH1,DNAJC11,DJC11_HUMAN,DnaJ homolog subfamily C member 11
Training_Young,-0.2049304612519407,16.83032059214993,-1.4521532339348513,0.15148683460533596,0.3531921368844496,-5.215603266638899,7,-1.4557923241478463,0.15045507192186883,0.351558385876842,Q05682,CALD1,CALD1_HUMAN,Caldesmon
Training_Young,0.15814898453804105,17.3576442113959,1.4587769686336483,0.1496600588829085,0.3500858646115613,-5.206503495923317,4,1.454669394307144,0.15076487579291867,0.35189516064193327,Q9Y5P6,GMPPB,GMPPB_HUMAN,Mannose-1-phosphate guanyltransferase beta
Training_Young,0.1594423056721439,19.265974917860472,1.4447172060758853,0.1535583108982012,0.3555202946885128,-5.2257729899136836,11,1.4526023772034033,0.1513364444776645,0.35226265770732296,Q9Y262,EIF3L,EIF3L_HUMAN,Eukaryotic translation initiation factor 3 subunit L
Training_Young,-0.13838625930460324,18.9508977146555,-1.463339361732405,0.1484118294349036,0.34908828983359386,-5.200213194489261,3,-1.452221144643126,0.15144204679394058,0.35226265770732296,Q8TB37,NUBPL,NUBPL_HUMAN,Iron-sulfur protein NUBPL
Training_Young,0.24763583084616414,20.68367638415546,1.449144789101199,0.1523222650858986,0.35397427903987816,-5.2197235630111045,6,1.4520202166477698,0.1514977274499983,0.35226265770732296,P26373,RPL13,RL13_HUMAN,60S ribosomal protein L13
Training_Young,-0.14149051543178004,15.884156912348942,-1.468774777983879,0.14693539639092096,0.34809724563176603,-5.192695369258695,2,-1.4517028063089468,0.15158571993620207,0.35226265770732296,P20020,ATP2B1,AT2B1_HUMAN,Plasma membrane calcium-transporting ATPase 1
Training_Young,0.22160932966387215,15.249610388589739,1.4607603011728267,0.14911643267329117,0.349621109064127,-5.203771265757529,1,1.450119702532362,0.15202518329380602,0.3528978025311956,P82921,MRPS21,RT21_HUMAN,"28S ribosomal protein S21, mitochondrial"
Training_Young,-0.36285973238010527,24.444800858853306,-1.4472887197729267,0.15283947540555076,0.35478802815452437,-5.222261619850729,3,-1.4489267050170742,0.15235701058201845,0.3532819765024096,Q5TDH0,DDI2,DDI2_HUMAN,Protein DDI1 homolog 2
Training_Young,0.1117892850542681,28.05448787059075,1.4321685980547143,0.157103952395111,0.36049176119576093,-5.242824376231258,36,1.4466015832899815,0.15300535563803347,0.3541630622319573,P25705,ATP5F1A,ATPA_HUMAN,"ATP synthase subunit alpha, mitochondrial"
Training_Young,-0.2235595956537395,16.42016465683785,-1.4507640924982548,0.15187214713521408,0.35331483079429865,-5.217506792174051,2,-1.4463684703114799,0.15307047604940527,0.3541630622319573,Q9UBQ0,VPS29,VPS29_HUMAN,Vacuolar protein sorting-associated protein 29
Training_Young,0.13924356192326215,17.399058638473864,1.444030066224032,0.15375083760802918,0.3555202946885128,-5.226710285033789,6,1.4449907708796652,0.15345577911888006,0.3546681989646368,P31751,AKT2,AKT2_HUMAN,RAC-beta serine/threonine-protein kinase
Training_Young,-0.531150356045778,22.998997462711724,-1.4429430060676802,0.15405580004147493,0.3556679557479269,-5.22819224330739,1,-1.4442446338781925,0.15366476733060389,0.3547651802284812,Q68DQ2,CRYBG3,CRBG3_HUMAN,Very large A-kinase anchor protein
Training_Young,0.11048456895744607,16.44386979223437,1.42963258925307,0.157828169919368,0.3612650215156587,-5.246253507147318,11,1.4417158656278002,0.15437470767092804,0.3555250382391776,Q5T4S7,UBR4,UBR4_HUMAN,E3 ubiquitin-protein ligase UBR4
Training_Young,0.16463164968624255,17.183091908129324,1.437673214662502,0.15554085882303292,0.3579293435970985,-5.2353616437321895,7,1.4412043041193383,0.15451863616839248,0.3555250382391776,Q96EY7,PTCD3,PTCD3_HUMAN,"Pentatricopeptide repeat domain-containing protein 3, mitochondrial"
Training_Young,-0.16097935688640064,24.131742831882136,-1.4343358411264437,0.15648709153320253,0.3597170805373617,-5.239889385336477,10,-1.4411458545025941,0.15453508768800908,0.3555250382391776,P13693,TPT1,TCTP_HUMAN,Translationally-controlled tumor protein
Training_Young,-0.1731405135623021,15.970787527242003,-1.4461836254308698,0.15314806919254134,0.35511626524558715,-5.223771325864437,3,-1.4406900241823248,0.1546634347142185,0.3555250382391776,Q9NQX3,GPHN,GEPH_HUMAN,Gephyrin
Training_Young,-0.1605047077670534,19.204168365654088,-1.4319595769461833,0.1571635456060615,0.36049176119576093,-5.243107224187886,9,-1.4378264171351371,0.15547163117260174,0.35653970269407986,Q13884,SNTB1,SNTB1_HUMAN,Beta-1-syntrophin
Training_Young,0.09394360650133038,20.67642448925529,1.4400496774220497,0.15486978521313943,0.3567716093196401,-5.232131563605336,6,1.4377238171152578,0.15550064880763706,0.35653970269407986,O00487,PSMD14,PSDE_HUMAN,26S proteasome non-ATPase regulatory subunit 14
Training_Young,-0.10642270594030023,18.024596101765827,-1.4437674841237829,0.1538244589542106,0.3555202946885128,-5.227068351101363,5,-1.4373428581509846,0.15560842956563656,0.35653970269407986,P45985,MAP2K4,MP2K4_HUMAN,Dual specificity mitogen-activated protein kinase kinase 4
Training_Young,-0.1557941855084941,21.857692495395398,-1.426460214817511,0.15873776041010348,0.36198365548723965,-5.250535125513333,12,-1.4351613838656856,0.15622673001683784,0.3572392356168741,P19338,NCL,NUCL_HUMAN,Nucleolin
Training_Young,-0.14343155087737713,22.085718770092395,-1.4227873850785349,0.15979591300856666,0.36300162484512893,-5.25548108796125,21,-1.4350789998937283,0.15625011764975333,0.3572392356168741,P23786,CPT2,CPT2_HUMAN,"Carnitine O-palmitoyltransferase 2, mitochondrial"
Training_Young,0.17002854231442655,27.133027422881703,1.4249320398921843,0.1591773701624679,0.36198365548723965,-5.25259446711922,10,1.431343801857577,0.15731334679242942,0.35928338557754846,Q05639,EEF1A2,EF1A2_HUMAN,Elongation factor 1-alpha 2
Training_Young,-0.21332857065401356,22.882648211265238,-1.4289940584756964,0.15801092513561532,0.3612650215156587,-5.247116018940915,5,-1.4302359408135434,0.1576297783195696,0.3595739173984377,P02766,TTR,TTHY_HUMAN,Transthyretin
Training_Young,-0.17469405414279038,21.641342562227027,-1.4277177269804862,0.1583767185977614,0.3617119895716615,-5.248838977814225,6,-1.429713612693882,0.15777913889611295,0.3595739173984377,A6NNS2,DHRS7C,DRS7C_HUMAN,Dehydrogenase/reductase SDR family member 7C
Training_Young,-0.1030824619499171,23.212791707665833,-1.409968514048972,0.16353190900591008,0.3689841954385173,-5.272650017809466,31,-1.4276246743183558,0.1583775720581201,0.3603805306765647,P54289,CACNA2D1,CA2D1_HUMAN,Voltage-dependent calcium channel subunit alpha-2/delta-1
Training_Young,-0.21649054951968338,21.79331955842209,-1.4293114117947394,0.15792007427504387,0.3612650215156587,-5.246687390799275,3,-1.4272941600346094,0.15847241791521255,0.3603805306765647,Q9BX68,HINT2,HINT2_HUMAN,"Histidine triad nucleotide-binding protein 2, mitochondrial"
Training_Young,0.1962832595957238,17.676122659556274,1.425544673211842,0.15900102089347307,0.36198365548723965,-5.251769140889723,5,1.4263512166669348,0.15874325121553448,0.3606103375206366,Q16740,CLPP,CLPP_HUMAN,"ATP-dependent Clp protease proteolytic subunit, mitochondrial"
Training_Young,-0.4083503101337591,21.416397299218406,-1.4204018793037192,0.1604861053025826,0.3641800081866297,-5.2586871114468146,8,-1.4242623185820165,0.15934450467663788,0.3615894529200629,Q9NZQ9,TMOD4,TMOD4_HUMAN,Tropomodulin-4
Training_Young,0.13060232329113575,22.37824609297273,1.4073986173147996,0.1642889446473497,0.3691988993412439,-5.276074513093871,25,1.420760474243718,0.16035640664810852,0.3634973401500347,Q93100,PHKB,KPBB_HUMAN,Phosphorylase b kinase regulatory subunit beta
Training_Young,0.13263720609692697,25.088230434930047,1.413712390829217,0.16243386779800326,0.3682065477086008,-5.267650685891114,8,1.4189287662638645,0.1608876794952996,0.3639424200709728,P18859,ATP5PF,ATP5J_HUMAN,"ATP synthase-coupling factor 6, mitochondrial"
Training_Young,-0.10478796363749154,33.605519888194046,-1.3998188026567882,0.16653754387966396,0.37167366591038975,-5.286140872242348,18,-1.4187633774294302,0.16093571621542452,0.3639424200709728,P02144,MB,MYG_HUMAN,Myoglobin
Training_Young,0.11562550013403339,26.321144246530448,1.4106899358534035,0.16331987870733136,0.3689841954385173,-5.2716876422234336,9,1.4183122680375109,0.16106679607660757,0.3639424200709728,P48047,ATP5PO,ATPO_HUMAN,"ATP synthase subunit O, mitochondrial"
Training_Young,0.1358490099452503,18.697316399730774,1.4069003201744414,0.16443604462185343,0.3691988993412439,-5.276737838267127,9,1.413397539704651,0.16250023612032746,0.3662239880130398,P49257,LMAN1,LMAN1_HUMAN,Protein ERGIC-53
Training_Young,-0.17382932006941232,17.861027461533585,-1.4111162865617575,0.16319467145331723,0.3689841954385173,-5.271118674515328,6,-1.4131116558808188,0.1625839200023259,0.3662239880130398,Q9NUB1,ACSS1,ACS2L_HUMAN,"Acetyl-coenzyme A synthetase 2-like, mitochondrial"
Training_Young,0.24990823203437174,19.601512778924775,1.4090301389671835,0.16380802112679838,0.3689841954385173,-5.273901119549878,7,1.412610882688291,0.1627305865130778,0.3662239880130398,P10909,CLU,CLUS_HUMAN,Clusterin
Training_Young,-0.14087810881737184,18.792840582901118,-1.4015704207471873,0.16601582118717617,0.3715675492113406,-5.283819160714835,14,-1.4124892801572335,0.16276621689468435,0.3662239880130398,O95479,H6PD,G6PE_HUMAN,GDH/6PGL endoplasmic bifunctional protein
Training_Young,0.08201286584608525,25.916137818581483,1.4000395435453339,0.16647172635213572,0.37167366591038975,-5.285848437262766,9,1.4113913183695153,0.16308820018777873,0.3665601451839598,P31946,YWHAB,1433B_HUMAN,14-3-3 protein beta/alpha
Training_Young,0.10880523886851279,22.441133691568208,1.4018743574794141,0.16592542140256442,0.3715675492113406,-5.283416025892238,9,1.4099036387898898,0.16352525483132294,0.36684184649091894,Q9P0L0,VAPA,VAPA_HUMAN,Vesicle-associated membrane protein-associated protein A
Training_Young,-0.1421871385096587,21.48065215254488,-1.4114718572750482,0.16309030700261332,0.3689841954385173,-5.270644040152216,5,-1.4097890420071872,0.16355895886388902,0.36684184649091894,P46782,RPS5,RS5_HUMAN,40S ribosomal protein S5
Training_Young,0.08260876599311828,23.629291926858276,1.3817736093939528,0.17198606635331823,0.3809159592642835,-5.309900758639157,13,1.4040344618845844,0.16525834177049004,0.3702623606756549,P17612,PRKACA,KAPCA_HUMAN,cAMP-dependent protein kinase catalytic subunit alpha
Training_Young,-0.15389503298833063,21.460001502941637,-1.4071274074105877,0.16436899466163166,0.3691988993412439,-5.276435570637917,4,-1.4032969345692754,0.16547712109136492,0.37036186006117927,Q9BVC6,TMEM109,TM109_HUMAN,Transmembrane protein 109
Training_Young,0.12093642572103747,17.80617361008021,1.3940609855252253,0.16826141843236925,0.37450606662844105,-5.293753504368485,10,1.4027059323922175,0.16565259639119143,0.37036433129988483,P53621,COPA,COPA_HUMAN,Coatomer subunit alpha
Training_Young,-0.13367325642332517,24.837755579699998,-1.393644400743928,0.16838667308388003,0.37450606662844105,-5.294303146779037,10,-1.4013699742781123,0.1660497859639667,0.3708619825315092,Q9UJS0,SLC25A13,CMC2_HUMAN,Calcium-binding mitochondrial carrier protein Aralar2
Training_Young,0.15548437437954377,25.299226398443345,1.408991988291413,0.16381925437783515,0.3689841954385173,-5.273951967987092,2,1.3973066806515715,0.16726234019066907,0.37317774219010624,P14174,MIF,MIF_HUMAN,Macrophage migration inhibitory factor
Training_Young,-0.12080983320073102,20.230987814198397,-1.40470561208767,0.16508514368941943,0.37026488405103153,-5.279656781932015,4,-1.3963250441473012,0.1675562961627963,0.37344131484761733,P61020,RAB5B,RAB5B_HUMAN,Ras-related protein Rab-5B
